record_id,year,month,state,village_name,problem_type,cases,severity,population,affected_families,asha_workers,anc_registrations,immunization,institutional_deliveries,ngo_name,ngo_work
F52_REC00174,2017,Aug,Bihar,Muzaffarpur,Dengue,159,Medium,173824,38627,331,1464,734,351,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00174,2017,Aug,Bihar,Muzaffarpur,TB,245,Medium,173824,38627,331,1464,734,351,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00175,2017,Feb,Karnataka,Bengaluru,Malaria,147,High,349054,77567,285,106,201,405,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00175,2017,Feb,Karnataka,Bengaluru,Dengue,148,High,349054,77567,285,106,201,405,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00175,2017,Feb,Karnataka,Bengaluru,TB,95,High,349054,77567,285,106,201,405,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00176,2016,Apr,Maharashtra,Mumbai,Malaria,62,High,465611,103469,189,1161,505,442,HMIS,Health management information systems & data monitoring
F52_REC00176,2016,Apr,Maharashtra,Mumbai,Dengue,381,High,465611,103469,189,1161,505,442,HMIS,Health management information systems & data monitoring
F52_REC00176,2016,Apr,Maharashtra,Mumbai,TB,194,High,465611,103469,189,1161,505,442,HMIS,Health management information systems & data monitoring
F52_REC00177,2017,Jul,Uttar Pradesh,Varanasi,Malaria,335,Medium,390463,86769,193,1402,987,1368,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00177,2017,Jul,Uttar Pradesh,Varanasi,Dengue,123,Medium,390463,86769,193,1402,987,1368,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00177,2017,Jul,Uttar Pradesh,Varanasi,TB,251,Medium,390463,86769,193,1402,987,1368,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00178,2016,Feb,Gujarat,Surat,Malaria,154,Medium,98689,21930,225,113,2222,51,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00178,2016,Feb,Gujarat,Surat,Dengue,225,Medium,98689,21930,225,113,2222,51,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00178,2016,Feb,Gujarat,Surat,TB,162,Medium,98689,21930,225,113,2222,51,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00179,2015,Jan,Gujarat,Surat,Malaria,487,Medium,104782,23284,194,136,2084,189,Doctors For You,Emergency medical relief & rural health camps
F52_REC00179,2015,Jan,Gujarat,Surat,Dengue,8,Medium,104782,23284,194,136,2084,189,Doctors For You,Emergency medical relief & rural health camps
F52_REC00179,2015,Jan,Gujarat,Surat,TB,275,Medium,104782,23284,194,136,2084,189,Doctors For You,Emergency medical relief & rural health camps
F52_REC00180,2017,Mar,Maharashtra,Mumbai,Malaria,197,Medium,292625,65027,336,1007,1344,122,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00180,2017,Mar,Maharashtra,Mumbai,Dengue,210,Medium,292625,65027,336,1007,1344,122,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00180,2017,Mar,Maharashtra,Mumbai,TB,137,Medium,292625,65027,336,1007,1344,122,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00181,2015,Sep,Uttar Pradesh,Lucknow,Malaria,195,Low,72114,16025,125,490,1356,1483,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00181,2015,Sep,Uttar Pradesh,Lucknow,Dengue,68,Low,72114,16025,125,490,1356,1483,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00181,2015,Sep,Uttar Pradesh,Lucknow,TB,96,Low,72114,16025,125,490,1356,1483,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00182,2016,Feb,Uttar Pradesh,Varanasi,Malaria,456,Medium,408572,90793,273,1165,1115,949,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00182,2016,Feb,Uttar Pradesh,Varanasi,Dengue,378,Medium,408572,90793,273,1165,1115,949,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00182,2016,Feb,Uttar Pradesh,Varanasi,TB,247,Medium,408572,90793,273,1165,1115,949,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00183,2016,May,Uttar Pradesh,Agra,Malaria,251,High,313004,69556,390,1736,978,1493,HMIS,Health management information systems & data monitoring
F52_REC00183,2016,May,Uttar Pradesh,Agra,Dengue,336,High,313004,69556,390,1736,978,1493,HMIS,Health management information systems & data monitoring
F52_REC00183,2016,May,Uttar Pradesh,Agra,TB,299,High,313004,69556,390,1736,978,1493,HMIS,Health management information systems & data monitoring
F52_REC00184,2016,Feb,Karnataka,Bengaluru,Malaria,101,Medium,99021,22004,206,906,2994,653,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00184,2016,Feb,Karnataka,Bengaluru,Dengue,19,Medium,99021,22004,206,906,2994,653,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00184,2016,Feb,Karnataka,Bengaluru,TB,156,Medium,99021,22004,206,906,2994,653,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00185,2017,Jun,Karnataka,Hubli,Malaria,453,Low,198005,44001,337,952,2111,603,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00185,2017,Jun,Karnataka,Hubli,Dengue,323,Low,198005,44001,337,952,2111,603,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00185,2017,Jun,Karnataka,Hubli,TB,110,Low,198005,44001,337,952,2111,603,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00186,2017,Sep,Uttar Pradesh,Lucknow,Malaria,325,Medium,110817,24626,244,562,2840,917,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00186,2017,Sep,Uttar Pradesh,Lucknow,Dengue,357,Medium,110817,24626,244,562,2840,917,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00186,2017,Sep,Uttar Pradesh,Lucknow,TB,248,Medium,110817,24626,244,562,2840,917,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00187,2016,Feb,Uttar Pradesh,Agra,Malaria,77,Low,156458,34768,70,903,1330,963,HMIS,Health management information systems & data monitoring
F52_REC00187,2016,Feb,Uttar Pradesh,Agra,Dengue,391,Low,156458,34768,70,903,1330,963,HMIS,Health management information systems & data monitoring
F52_REC00187,2016,Feb,Uttar Pradesh,Agra,TB,140,Low,156458,34768,70,903,1330,963,HMIS,Health management information systems & data monitoring
F52_REC00188,2017,Jan,Uttar Pradesh,Lucknow,Malaria,355,High,233283,51840,287,1409,518,658,HMIS,Health management information systems & data monitoring
F52_REC00188,2017,Jan,Uttar Pradesh,Lucknow,Dengue,186,High,233283,51840,287,1409,518,658,HMIS,Health management information systems & data monitoring
F52_REC00188,2017,Jan,Uttar Pradesh,Lucknow,TB,216,High,233283,51840,287,1409,518,658,HMIS,Health management information systems & data monitoring
F52_REC00189,2016,May,Karnataka,Bengaluru,Malaria,378,Medium,353344,78520,156,1460,2560,355,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00189,2016,May,Karnataka,Bengaluru,Dengue,302,Medium,353344,78520,156,1460,2560,355,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00189,2016,May,Karnataka,Bengaluru,TB,230,Medium,353344,78520,156,1460,2560,355,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F52_REC00190,2015,Jun,Maharashtra,Mumbai,Malaria,272,High,72742,16164,116,1271,1754,245,HMIS,Health management information systems & data monitoring
F52_REC00190,2015,Jun,Maharashtra,Mumbai,Dengue,257,High,72742,16164,116,1271,1754,245,HMIS,Health management information systems & data monitoring
F52_REC00190,2015,Jun,Maharashtra,Mumbai,TB,58,High,72742,16164,116,1271,1754,245,HMIS,Health management information systems & data monitoring
F52_REC00191,2017,Jun,Maharashtra,Pune,Malaria,254,High,267758,59501,237,1579,2283,1112,Doctors For You,Emergency medical relief & rural health camps
F52_REC00191,2017,Jun,Maharashtra,Pune,Dengue,66,High,267758,59501,237,1579,2283,1112,Doctors For You,Emergency medical relief & rural health camps
F52_REC00191,2017,Jun,Maharashtra,Pune,TB,193,High,267758,59501,237,1579,2283,1112,Doctors For You,Emergency medical relief & rural health camps
F52_REC00192,2016,Aug,Uttar Pradesh,Varanasi,Malaria,457,High,179775,39950,238,1981,2740,1241,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00192,2016,Aug,Uttar Pradesh,Varanasi,Dengue,337,High,179775,39950,238,1981,2740,1241,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00192,2016,Aug,Uttar Pradesh,Varanasi,TB,244,High,179775,39950,238,1981,2740,1241,WHO India,"Disease surveillance, immunization programs & policy advisory"
F52_REC00193,2017,Apr,Karnataka,Bengaluru,Malaria,283,High,77677,17261,126,334,2314,60,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00193,2017,Apr,Karnataka,Bengaluru,Dengue,70,High,77677,17261,126,334,2314,60,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00193,2017,Apr,Karnataka,Bengaluru,TB,90,High,77677,17261,126,334,2314,60,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00194,2016,Aug,Bihar,Muzaffarpur,Malaria,16,Low,99767,22170,228,1752,997,1445,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00194,2016,Aug,Bihar,Muzaffarpur,Dengue,244,Low,99767,22170,228,1752,997,1445,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00194,2016,Aug,Bihar,Muzaffarpur,TB,250,Low,99767,22170,228,1752,997,1445,CARE India,"Women & child nutrition, sanitation & community health"
F52_REC00195,2015,Sep,Karnataka,Bengaluru,Malaria,290,Medium,87554,19456,189,331,1742,199,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00195,2015,Sep,Karnataka,Bengaluru,Dengue,297,Medium,87554,19456,189,331,1742,199,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00195,2015,Sep,Karnataka,Bengaluru,TB,76,Medium,87554,19456,189,331,1742,199,UNICEF India,"Child nutrition, immunization & maternal health programs"
F52_REC00196,2015,Apr,Uttar Pradesh,Lucknow,Malaria,102,Medium,254973,56660,64,455,2578,81,NFHS,National health survey & maternal/child health data collection
F52_REC00196,2015,Apr,Uttar Pradesh,Lucknow,Dengue,299,Medium,254973,56660,64,455,2578,81,NFHS,National health survey & maternal/child health data collection
F52_REC00196,2015,Apr,Uttar Pradesh,Lucknow,TB,64,Medium,254973,56660,64,455,2578,81,NFHS,National health survey & maternal/child health data collection
F52_REC00197,2017,Feb,Uttar Pradesh,Agra,Malaria,460,Low,80417,17870,233,1450,2025,1068,NFHS,National health survey & maternal/child health data collection
F52_REC00197,2017,Feb,Uttar Pradesh,Agra,Dengue,358,Low,80417,17870,233,1450,2025,1068,NFHS,National health survey & maternal/child health data collection
F52_REC00197,2017,Feb,Uttar Pradesh,Agra,TB,134,Low,80417,17870,233,1450,2025,1068,NFHS,National health survey & maternal/child health data collection
F52_REC00198,2017,Feb,Tamil Nadu,Chennai,Malaria,170,Medium,248885,55307,71,492,1749,724,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00198,2017,Feb,Tamil Nadu,Chennai,Dengue,216,Medium,248885,55307,71,492,1749,724,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00198,2017,Feb,Tamil Nadu,Chennai,TB,182,Medium,248885,55307,71,492,1749,724,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F52_REC00199,2016,Jan,Uttar Pradesh,Lucknow,Malaria,165,High,260211,57824,237,228,2748,398,HMIS,Health management information systems & data monitoring
F52_REC00199,2016,Jan,Uttar Pradesh,Lucknow,Dengue,376,High,260211,57824,237,228,2748,398,HMIS,Health management information systems & data monitoring
F52_REC00199,2016,Jan,Uttar Pradesh,Lucknow,TB,185,High,260211,57824,237,228,2748,398,HMIS,Health management information systems & data monitoring
F55_REC00000,2017,Jan,Gujarat,Surat,Malaria,319,High,191689,42597,73,559,2942,211,WHO India,"Disease surveillance, immunization programs & policy advisory"
F55_REC00000,2017,Jan,Gujarat,Surat,Dengue,153,High,191689,42597,73,559,2942,211,WHO India,"Disease surveillance, immunization programs & policy advisory"
F55_REC00000,2017,Jan,Gujarat,Surat,TB,129,High,191689,42597,73,559,2942,211,WHO India,"Disease surveillance, immunization programs & policy advisory"
F55_REC00001,2017,Jul,Maharashtra,Mumbai,Malaria,485,High,292264,64947,127,372,1689,1122,Doctors For You,Emergency medical relief & rural health camps
F55_REC00001,2017,Jul,Maharashtra,Mumbai,Dengue,355,High,292264,64947,127,372,1689,1122,Doctors For You,Emergency medical relief & rural health camps
F55_REC00001,2017,Jul,Maharashtra,Mumbai,TB,246,High,292264,64947,127,372,1689,1122,Doctors For You,Emergency medical relief & rural health camps
F55_REC00002,2017,May,Bihar,Gaya,Malaria,390,Medium,234337,52074,227,168,1304,1300,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F55_REC00002,2017,May,Bihar,Gaya,Dengue,65,Medium,234337,52074,227,168,1304,1300,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F55_REC00002,2017,May,Bihar,Gaya,TB,182,Medium,234337,52074,227,168,1304,1300,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F55_REC00003,2017,Feb,Tamil Nadu,Coimbatore,Malaria,214,Medium,331650,73700,60,594,2083,294,NFHS,National health survey & maternal/child health data collection
F55_REC00003,2017,Feb,Tamil Nadu,Coimbatore,Dengue,299,Medium,331650,73700,60,594,2083,294,NFHS,National health survey & maternal/child health data collection
F55_REC00003,2017,Feb,Tamil Nadu,Coimbatore,TB,97,Medium,331650,73700,60,594,2083,294,NFHS,National health survey & maternal/child health data collection
F55_REC00004,2017,Aug,Tamil Nadu,Coimbatore,Malaria,123,High,103296,22954,344,1156,2080,1278,Doctors For You,Emergency medical relief & rural health camps
F55_REC00004,2017,Aug,Tamil Nadu,Coimbatore,Dengue,379,High,103296,22954,344,1156,2080,1278,Doctors For You,Emergency medical relief & rural health camps
F55_REC00004,2017,Aug,Tamil Nadu,Coimbatore,TB,193,High,103296,22954,344,1156,2080,1278,Doctors For You,Emergency medical relief & rural health camps
F55_REC00005,2016,Aug,Uttar Pradesh,Lucknow,Malaria,212,Medium,434814,96625,322,629,1391,144,HMIS,Health management information systems & data monitoring
F55_REC00005,2016,Aug,Uttar Pradesh,Lucknow,Dengue,2,Medium,434814,96625,322,629,1391,144,HMIS,Health management information systems & data monitoring
F55_REC00005,2016,Aug,Uttar Pradesh,Lucknow,TB,201,Medium,434814,96625,322,629,1391,144,HMIS,Health management information systems & data monitoring
F55_REC00006,2016,Mar,Gujarat,Ahmedabad,Malaria,244,Low,269048,59788,110,693,1770,1163,NFHS,National health survey & maternal/child health data collection
F55_REC00006,2016,Mar,Gujarat,Ahmedabad,Dengue,302,Low,269048,59788,110,693,1770,1163,NFHS,National health survey & maternal/child health data collection
F55_REC00006,2016,Mar,Gujarat,Ahmedabad,TB,296,Low,269048,59788,110,693,1770,1163,NFHS,National health survey & maternal/child health data collection
F55_REC00007,2016,Apr,Maharashtra,Nagpur,Malaria,29,High,205853,45745,310,244,708,311,UNICEF India,"Child nutrition, immunization & maternal health programs"
F55_REC00007,2016,Apr,Maharashtra,Nagpur,Dengue,124,High,205853,45745,310,244,708,311,UNICEF India,"Child nutrition, immunization & maternal health programs"
F55_REC00007,2016,Apr,Maharashtra,Nagpur,TB,19,High,205853,45745,310,244,708,311,UNICEF India,"Child nutrition, immunization & maternal health programs"
F55_REC00008,2018,Jul,Bihar,Gaya,Malaria,23,Low,242432,53873,207,1486,721,1010,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F55_REC00008,2018,Jul,Bihar,Gaya,Dengue,281,Low,242432,53873,207,1486,721,1010,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F55_REC00008,2018,Jul,Bihar,Gaya,TB,87,Low,242432,53873,207,1486,721,1010,NHM,National Health Mission — primary healthcare & ASHA worker deployment
F55_REC00009,2017,Apr,Maharashtra,Mumbai,Malaria,341,Low,297157,66034,113,427,1457,1119,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
F55_REC00009,2017,Apr,Maharashtra,Mumbai,Dengue,34,Low,297157,66034,113,427,1457,1119,Smile Foundation,"Mobile health units, education & livelihood for underserved communities"
