Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Malaria_Cases,Dengue_Cases,TB_Cases,Source_File
F63_45,2023,Mar,Maharashtra,Pune,Smile Foundation,249736,101,1345,2118,181,141,31,File_63
F63_46,2024,Mar,Uttar Pradesh,Varanasi,NHM,127514,59,405,695,112,69,38,File_63
F63_47,2024,Apr,Bihar,Patna,Smile Foundation,50091,185,1156,700,113,182,48,File_63
F63_48,2023,May,Maharashtra,Pune,CARE India,71793,84,432,686,148,31,86,File_63
F63_49,2023,Apr,Tamil Nadu,Coimbatore,UNICEF India,241215,184,1040,2392,164,173,21,File_63
F63_50,2024,Jan,Uttar Pradesh,Agra,CARE India,155408,254,560,2329,269,163,117,File_63
F63_51,2023,Mar,West Bengal,Siliguri,WHO India,98098,263,1427,1608,138,172,51,File_63
F63_52,2024,May,Maharashtra,Mumbai,WHO India,260929,204,725,2136,215,88,71,File_63
F63_53,2023,Apr,Karnataka,Hubli,Smile Foundation,146154,58,1205,570,122,194,131,File_63
F63_54,2023,Apr,Karnataka,Mysuru,NFHS,129662,67,102,1762,218,61,91,File_63
F63_55,2023,May,Tamil Nadu,Coimbatore,HMIS,70100,34,1157,218,151,57,106,File_63
F63_56,2024,Feb,Gujarat,Ahmedabad,NHM,145852,115,1134,1617,238,102,78,File_63
F63_57,2024,Feb,Uttar Pradesh,Lucknow,Smile Foundation,109362,93,1013,1090,75,157,148,File_63
F63_58,2024,Jan,Maharashtra,Pune,UNICEF India,223077,202,1479,396,118,178,143,File_63
F63_59,2022,May,Karnataka,Hubli,Smile Foundation,296367,173,538,1790,44,161,11,File_63
F63_60,2023,May,Gujarat,Surat,Smile Foundation,228160,284,978,664,59,144,143,File_63
F63_61,2022,Apr,Gujarat,Vadodara,WHO India,115519,164,163,2184,27,155,27,File_63
F63_62,2022,Feb,Gujarat,Ahmedabad,NHM,188741,217,631,572,221,75,108,File_63
F63_63,2024,Apr,Tamil Nadu,Madurai,CARE India,273167,212,628,732,15,27,41,File_63
F63_64,2022,Mar,Uttar Pradesh,Agra,HMIS,284619,235,1354,461,282,19,71,File_63
F63_65,2024,Apr,Maharashtra,Pune,UNICEF India,262381,288,500,1436,231,157,2,File_63
F63_66,2023,Mar,Bihar,Patna,NHM,85963,185,465,1024,205,37,90,File_63
F63_67,2024,Mar,Uttar Pradesh,Varanasi,HMIS,233691,188,900,1399,68,83,70,File_63
F63_68,2023,Mar,West Bengal,Kolkata,NFHS,94028,36,1358,1664,122,23,14,File_63
F63_69,2023,Jan,Bihar,Gaya,NHM,86331,44,416,1047,207,87,6,File_63
F63_70,2023,Jan,Tamil Nadu,Chennai,NHM,58569,247,409,724,7,158,111,File_63
F63_71,2023,May,West Bengal,Siliguri,WHO India,133463,148,188,2248,8,104,89,File_63
F63_72,2023,May,Maharashtra,Nagpur,Smile Foundation,103894,91,616,1532,180,30,119,File_63
F63_73,2024,Apr,West Bengal,Siliguri,UNICEF India,83444,221,1114,483,76,101,20,File_63
F63_74,2023,May,Maharashtra,Nagpur,NHM,235877,117,910,2418,187,186,122,File_63
F63_75,2022,Feb,Gujarat,Surat,HMIS,79296,88,173,1470,214,82,114,File_63
F63_76,2022,Feb,Karnataka,Mysuru,NHM,276008,173,269,1575,234,64,43,File_63
F63_77,2024,Feb,Gujarat,Vadodara,Smile Foundation,98050,287,114,511,126,90,124,File_63
F63_78,2024,Jan,Uttar Pradesh,Lucknow,NFHS,241029,198,585,1122,19,200,142,File_63
F63_79,2023,Apr,Maharashtra,Nagpur,HMIS,195444,90,301,1622,200,30,72,File_63
F63_80,2023,May,Maharashtra,Nagpur,Smile Foundation,280667,206,1031,1200,279,100,128,File_63
F63_81,2022,Feb,Bihar,Muzaffarpur,Smile Foundation,83497,283,663,213,55,5,131,File_63
F63_82,2023,Mar,Karnataka,Hubli,HMIS,208157,227,330,2106,224,89,60,File_63
F63_83,2022,May,Maharashtra,Pune,NHM,219845,99,1269,1959,61,163,92,File_63
F63_84,2024,Jan,Tamil Nadu,Coimbatore,NHM,63380,174,614,2474,7,16,120,File_63
F63_85,2023,Jan,Karnataka,Mysuru,UNICEF India,61759,273,1182,1413,136,118,41,File_63
F63_86,2024,May,Bihar,Gaya,NHM,281572,284,637,1119,134,85,5,File_63
F63_87,2022,Apr,Uttar Pradesh,Lucknow,UNICEF India,249113,127,403,2014,102,0,19,File_63
F63_88,2024,Feb,Bihar,Patna,CARE India,73790,122,986,1243,149,139,79,File_63
F63_89,2022,Feb,Uttar Pradesh,Lucknow,NFHS,165011,94,103,653,233,189,119,File_63
F63_90,2024,May,West Bengal,Howrah,WHO India,52625,125,645,1217,164,21,2,File_63
F63_91,2023,Jan,Karnataka,Bengaluru,NFHS,193458,64,253,1785,195,18,75,File_63
F63_92,2024,Apr,Karnataka,Mysuru,Smile Foundation,134196,219,1135,2227,269,9,118,File_63
F63_93,2022,Apr,Gujarat,Vadodara,NFHS,119105,34,423,238,92,118,33,File_63
F63_94,2022,Mar,West Bengal,Siliguri,UNICEF India,197619,276,623,386,193,94,62,File_63
F63_95,2023,Apr,Maharashtra,Mumbai,UNICEF India,225254,234,746,1230,270,5,116,File_63
F63_96,2023,Jan,Uttar Pradesh,Lucknow,NFHS,224526,53,1495,248,76,29,25,File_63
F63_97,2022,Mar,Bihar,Patna,CARE India,254210,167,1050,2422,52,92,128,File_63
F63_98,2023,Feb,West Bengal,Kolkata,WHO India,125043,88,1123,2261,109,105,128,File_63
F63_99,2024,Feb,West Bengal,Howrah,HMIS,164862,48,102,1329,283,36,49,File_63
F63_100,2023,Jan,West Bengal,Howrah,WHO India,248392,103,234,2289,222,106,138,File_63
F63_101,2022,May,Tamil Nadu,Madurai,CARE India,81041,175,1044,1629,223,76,18,File_63
F63_102,2023,May,West Bengal,Howrah,HMIS,176425,185,695,2099,26,158,149,File_63
F63_103,2024,Feb,Karnataka,Hubli,HMIS,182978,163,1381,1927,132,53,5,File_63
F63_104,2024,Jan,Uttar Pradesh,Lucknow,Smile Foundation,171782,230,1181,568,161,124,103,File_63
F63_105,2024,Feb,West Bengal,Howrah,CARE India,58951,213,861,2233,226,172,97,File_63
F63_106,2022,Mar,Maharashtra,Pune,CARE India,137033,182,1423,2062,137,31,42,File_63
F63_107,2024,Jan,West Bengal,Howrah,Smile Foundation,269247,253,1469,1053,103,157,125,File_63
F63_108,2022,Feb,Bihar,Muzaffarpur,UNICEF India,296825,212,1199,586,119,80,39,File_63
F63_109,2022,May,Uttar Pradesh,Agra,NFHS,184929,68,814,1642,232,33,12,File_63
F63_110,2024,Apr,Karnataka,Hubli,UNICEF India,64056,239,149,995,289,43,148,File_63
F63_111,2023,May,Tamil Nadu,Madurai,CARE India,93031,42,425,1430,21,45,67,File_63
F63_112,2022,Apr,Tamil Nadu,Coimbatore,NFHS,290155,153,1102,1578,215,42,33,File_63
F63_113,2024,Apr,West Bengal,Siliguri,NFHS,119920,187,1297,2083,133,167,81,File_63
F63_114,2023,May,Maharashtra,Pune,HMIS,276297,136,868,1539,162,95,64,File_63
F63_115,2024,Feb,Uttar Pradesh,Lucknow,NFHS,291835,51,811,1350,206,91,87,File_63
F63_116,2023,Mar,Tamil Nadu,Madurai,NHM,110893,44,1030,1333,31,6,112,File_63
F63_117,2024,Apr,Karnataka,Mysuru,Smile Foundation,263286,237,1071,327,82,140,109,File_63
F63_118,2022,Jan,Bihar,Gaya,WHO India,287423,267,1401,2148,29,9,55,File_63
F63_119,2024,Mar,Bihar,Gaya,NFHS,95720,205,1290,871,70,51,143,File_63
F63_120,2022,Feb,Gujarat,Surat,NHM,213862,119,1321,613,66,105,2,File_63
F63_121,2022,Jan,Uttar Pradesh,Varanasi,HMIS,74699,280,1287,642,161,2,83,File_63
F63_122,2024,Feb,Karnataka,Mysuru,UNICEF India,102551,282,503,1939,272,47,89,File_63
F63_123,2023,Apr,West Bengal,Siliguri,NFHS,163728,47,883,1462,266,103,105,File_63
F63_124,2024,Apr,Maharashtra,Mumbai,WHO India,224925,142,202,2096,43,179,66,File_63
F63_125,2023,Mar,West Bengal,Howrah,UNICEF India,188888,79,481,2146,100,36,106,File_63
F63_126,2023,Jan,Uttar Pradesh,Lucknow,CARE India,184185,209,484,2265,230,153,76,File_63
F63_127,2023,Mar,Uttar Pradesh,Varanasi,WHO India,206586,47,214,1209,272,132,119,File_63
F63_128,2022,Apr,Bihar,Patna,UNICEF India,192640,161,978,966,20,118,42,File_63
F63_129,2022,Feb,West Bengal,Siliguri,HMIS,122771,276,317,644,38,93,109,File_63
F63_130,2022,May,Maharashtra,Mumbai,Smile Foundation,120397,99,485,2295,97,169,29,File_63
F63_131,2022,May,Maharashtra,Mumbai,NFHS,88498,282,1207,1211,173,139,115,File_63
F63_132,2024,Apr,Bihar,Patna,UNICEF India,244108,195,769,511,32,189,71,File_63
F63_133,2023,May,Tamil Nadu,Madurai,Smile Foundation,105041,145,676,1272,31,56,52,File_63
F63_134,2022,Apr,Tamil Nadu,Madurai,Smile Foundation,152127,172,307,874,297,148,101,File_63
F63_135,2022,Apr,Gujarat,Surat,CARE India,204930,192,1027,904,27,98,2,File_63
F63_136,2022,Feb,Uttar Pradesh,Varanasi,CARE India,299827,251,776,1820,133,51,148,File_63
F63_137,2022,Apr,West Bengal,Siliguri,CARE India,289066,60,995,2407,87,46,34,File_63
F63_138,2022,Mar,Tamil Nadu,Madurai,UNICEF India,210346,40,1014,1658,107,143,108,File_63
F63_139,2023,Feb,Karnataka,Bengaluru,HMIS,166211,90,1215,562,251,51,122,File_63
F63_140,2024,Jan,Maharashtra,Pune,Smile Foundation,73981,271,626,408,149,94,21,File_63
F63_141,2022,May,Maharashtra,Pune,UNICEF India,141997,253,259,2369,290,55,110,File_63
F63_142,2023,Jan,Tamil Nadu,Chennai,NFHS,243834,183,852,1763,115,183,82,File_63
F63_143,2024,Mar,Maharashtra,Mumbai,Smile Foundation,105599,197,312,2359,31,70,3,File_63
F63_144,2023,Feb,Karnataka,Bengaluru,NHM,93901,187,269,2253,228,200,124,File_63
F63_145,2022,Mar,Karnataka,Mysuru,UNICEF India,66317,93,478,1089,24,189,78,File_63
F63_146,2022,May,West Bengal,Howrah,CARE India,70262,160,935,1898,56,62,33,File_63
F63_147,2023,May,Gujarat,Surat,NHM,70836,58,948,378,122,56,20,File_63
F63_148,2024,Apr,Maharashtra,Nagpur,WHO India,162213,150,206,582,192,99,95,File_63
F63_149,2024,Feb,Tamil Nadu,Coimbatore,Smile Foundation,195839,156,104,998,149,42,23,File_63
F64_0,2021,Mar,West Bengal,Siliguri,NFHS,207556,108,1378,1366,125,176,69,File_64
F64_1,2021,Jan,Karnataka,Bengaluru,Smile Foundation,204100,163,132,2239,33,196,65,File_64
F64_2,2022,Feb,Uttar Pradesh,Agra,CARE India,250967,250,870,1236,56,53,99,File_64
F64_3,2021,Mar,Uttar Pradesh,Agra,HMIS,296358,227,1292,724,191,20,17,File_64
F64_4,2023,Jan,Uttar Pradesh,Varanasi,NHM,56067,163,466,2475,191,32,35,File_64
F64_5,2023,Apr,Gujarat,Surat,HMIS,185353,121,1231,742,17,29,134,File_64
F64_6,2023,Feb,Uttar Pradesh,Lucknow,NFHS,88735,167,531,1675,53,43,11,File_64
F64_7,2021,Mar,Uttar Pradesh,Agra,WHO India,189812,241,881,720,236,166,139,File_64
F64_8,2023,May,Tamil Nadu,Madurai,NHM,138155,154,680,2401,257,95,8,File_64
F64_9,2021,Jan,Maharashtra,Mumbai,UNICEF India,256781,154,106,2202,208,182,92,File_64
F64_10,2023,Jan,Tamil Nadu,Coimbatore,UNICEF India,137873,179,700,776,21,82,49,File_64
F64_11,2023,May,Maharashtra,Pune,NFHS,59812,66,1250,1256,268,135,66,File_64
F64_12,2023,Mar,Bihar,Muzaffarpur,Smile Foundation,191717,55,261,439,239,38,28,File_64
F64_13,2022,Feb,West Bengal,Howrah,Smile Foundation,284569,77,140,1160,35,89,5,File_64
F64_14,2021,Feb,Gujarat,Vadodara,Smile Foundation,266226,270,746,2477,146,65,122,File_64
F64_15,2021,May,Karnataka,Mysuru,NFHS,286702,258,287,2293,235,191,5,File_64
F64_16,2022,May,Bihar,Muzaffarpur,CARE India,284549,146,130,826,92,66,57,File_64
F64_17,2021,Jan,Tamil Nadu,Coimbatore,NHM,102686,219,1401,1017,35,166,150,File_64
F64_18,2023,May,Bihar,Patna,HMIS,206191,218,834,2130,23,139,20,File_64
F64_19,2023,May,Gujarat,Vadodara,NHM,247089,265,985,2141,14,99,77,File_64
F64_20,2022,May,West Bengal,Howrah,WHO India,158711,138,289,713,171,84,87,File_64
F64_21,2023,Jan,Gujarat,Vadodara,NFHS,128126,228,400,1450,31,43,52,File_64
F64_22,2021,Jan,Karnataka,Bengaluru,NFHS,85594,213,888,913,198,126,66,File_64
F64_23,2022,May,Karnataka,Bengaluru,UNICEF India,285441,272,399,2220,225,133,20,File_64
F64_24,2022,Mar,Gujarat,Ahmedabad,HMIS,63271,245,951,953,131,88,127,File_64
F64_25,2023,Mar,Gujarat,Vadodara,HMIS,261440,178,192,1750,196,117,114,File_64
F64_26,2022,Apr,West Bengal,Siliguri,CARE India,229460,245,580,1624,115,26,113,File_64
F64_27,2023,May,Maharashtra,Pune,NFHS,109729,67,693,1465,6,3,46,File_64
F64_28,2022,Feb,Tamil Nadu,Chennai,NHM,162954,299,193,724,134,89,20,File_64
F64_29,2021,Feb,Uttar Pradesh,Agra,UNICEF India,57695,219,124,1497,36,44,98,File_64
F64_30,2023,Apr,Karnataka,Mysuru,HMIS,167196,259,383,2433,37,53,16,File_64
F64_31,2022,Jan,Maharashtra,Nagpur,WHO India,244150,82,1010,642,223,167,118,File_64
F64_32,2022,Feb,Bihar,Gaya,WHO India,275933,86,1122,2113,24,132,135,File_64
F64_33,2023,May,Bihar,Muzaffarpur,WHO India,217112,63,1122,2340,137,114,65,File_64
F64_34,2021,Jan,Maharashtra,Pune,WHO India,266686,98,1496,2346,18,10,114,File_64
F64_35,2021,Jan,Uttar Pradesh,Varanasi,UNICEF India,126501,267,884,1900,198,41,125,File_64
F64_36,2022,Mar,Bihar,Muzaffarpur,HMIS,90750,217,1459,1998,88,88,35,File_64
F64_37,2022,Mar,Tamil Nadu,Coimbatore,NHM,121620,127,1121,2135,99,19,50,File_64
F64_38,2022,Apr,Bihar,Muzaffarpur,NFHS,261575,110,855,2180,272,92,68,File_64
F64_39,2023,Jan,Tamil Nadu,Chennai,WHO India,209012,227,1045,1672,71,176,83,File_64
F64_40,2022,Feb,Maharashtra,Nagpur,Smile Foundation,218096,214,1080,2018,136,148,7,File_64
F64_41,2021,Jan,West Bengal,Siliguri,NHM,234622,297,111,434,127,6,26,File_64
F64_42,2023,Feb,Maharashtra,Nagpur,WHO India,258046,70,672,1544,289,99,7,File_64
F64_43,2022,Mar,Gujarat,Surat,UNICEF India,109707,57,381,1454,46,13,5,File_64
F64_44,2021,Mar,Tamil Nadu,Chennai,CARE India,71190,250,657,2479,285,182,7,File_64
F64_45,2023,Feb,Uttar Pradesh,Varanasi,Smile Foundation,183044,51,431,352,86,173,66,File_64
F64_46,2023,Apr,Karnataka,Bengaluru,HMIS,276601,249,1173,967,167,75,114,File_64
F64_47,2022,Jan,Karnataka,Bengaluru,UNICEF India,153284,125,1317,1266,149,37,50,File_64
F64_48,2021,Mar,Bihar,Muzaffarpur,WHO India,55839,193,199,614,202,114,132,File_64
F64_49,2022,Jan,Uttar Pradesh,Agra,WHO India,87782,154,1063,240,130,1,147,File_64
F64_50,2023,Jan,Karnataka,Bengaluru,NFHS,179582,127,804,1636,47,127,136,File_64
F64_51,2023,Mar,Tamil Nadu,Chennai,NFHS,73662,43,229,2310,263,31,57,File_64
F64_52,2021,Feb,Tamil Nadu,Coimbatore,NHM,280758,88,269,654,159,144,96,File_64
F64_53,2022,Feb,Karnataka,Bengaluru,WHO India,236760,165,1430,1150,25,156,97,File_64
F64_54,2021,Feb,West Bengal,Howrah,NFHS,82584,75,265,1192,167,110,96,File_64
F64_55,2022,Mar,Tamil Nadu,Coimbatore,Smile Foundation,73504,216,1391,1602,202,198,58,File_64
F64_56,2022,Feb,Maharashtra,Mumbai,UNICEF India,168667,257,238,1395,18,92,1,File_64
F64_57,2023,Feb,Maharashtra,Nagpur,NFHS,105640,253,1110,1586,60,138,124,File_64
F64_58,2023,May,West Bengal,Siliguri,HMIS,175398,160,1456,698,118,64,123,File_64
F64_59,2022,May,West Bengal,Howrah,NHM,89489,101,513,244,94,71,46,File_64
F64_60,2021,Apr,Gujarat,Surat,HMIS,230014,45,960,2469,195,153,82,File_64
F64_61,2022,Mar,Uttar Pradesh,Agra,NHM,82009,274,669,961,300,124,27,File_64
F64_62,2021,Mar,Bihar,Patna,Smile Foundation,240521,144,1034,575,295,135,102,File_64
F64_63,2022,Mar,Maharashtra,Pune,WHO India,242382,97,467,2338,59,93,110,File_64
F64_64,2021,May,West Bengal,Kolkata,CARE India,155927,240,1285,1347,38,86,147,File_64
F64_65,2021,Apr,Gujarat,Surat,Smile Foundation,124737,148,668,1243,65,0,38,File_64
F64_66,2022,Jan,Uttar Pradesh,Varanasi,WHO India,146096,36,164,1313,98,197,142,File_64
F64_67,2021,Feb,Uttar Pradesh,Agra,WHO India,243220,143,503,991,296,1,32,File_64
F64_68,2023,Apr,Tamil Nadu,Coimbatore,HMIS,170024,186,482,2092,50,29,108,File_64
F64_69,2021,Apr,West Bengal,Howrah,Smile Foundation,155607,191,861,2321,0,200,141,File_64
F64_70,2022,Mar,Maharashtra,Pune,NFHS,123845,48,1202,999,36,146,16,File_64
F64_71,2023,May,Tamil Nadu,Madurai,NHM,190680,96,306,496,171,110,80,File_64
F64_72,2022,Feb,Maharashtra,Nagpur,WHO India,141691,213,806,2003,129,185,111,File_64
F64_73,2021,Mar,Tamil Nadu,Coimbatore,HMIS,174304,161,767,2030,56,33,19,File_64
F64_74,2022,Feb,West Bengal,Kolkata,WHO India,195264,84,730,1861,255,138,30,File_64
F64_75,2023,Feb,Karnataka,Hubli,CARE India,180807,110,845,326,276,163,119,File_64
F64_76,2022,Apr,Karnataka,Bengaluru,Smile Foundation,219760,121,292,1675,101,116,10,File_64
F64_77,2022,Jan,Tamil Nadu,Chennai,NFHS,84441,240,1011,549,100,186,42,File_64
F64_78,2022,Mar,Gujarat,Vadodara,UNICEF India,55538,120,488,2402,32,155,30,File_64
F64_79,2022,May,Uttar Pradesh,Lucknow,HMIS,62505,185,1054,1965,219,102,79,File_64
F64_80,2021,Jan,Maharashtra,Nagpur,NFHS,191988,124,1036,614,18,24,94,File_64
F64_81,2022,Apr,Karnataka,Mysuru,Smile Foundation,149368,59,287,1843,92,88,76,File_64
F64_82,2021,Feb,Bihar,Gaya,NHM,116152,72,304,696,103,172,7,File_64
F64_83,2021,Mar,Bihar,Patna,HMIS,109891,299,1480,1669,299,104,130,File_64
F64_84,2023,Mar,Gujarat,Vadodara,UNICEF India,184245,165,134,1460,179,0,98,File_64
F64_85,2023,Feb,Bihar,Patna,WHO India,209777,254,885,962,290,5,29,File_64
F64_86,2022,May,Gujarat,Vadodara,WHO India,192844,73,112,1305,200,51,45,File_64
F64_87,2022,Mar,West Bengal,Siliguri,NFHS,289257,269,1275,2488,233,164,16,File_64
F64_88,2022,Mar,Bihar,Gaya,CARE India,162109,118,298,241,246,181,130,File_64
F64_89,2023,Jan,Tamil Nadu,Madurai,NHM,226434,265,209,1935,187,121,42,File_64
F64_90,2022,May,Karnataka,Bengaluru,NHM,193461,31,1289,864,280,194,130,File_64
F64_91,2021,Feb,West Bengal,Siliguri,NHM,255305,130,107,253,194,128,83,File_64
F64_92,2021,Mar,Tamil Nadu,Madurai,CARE India,251968,49,272,2307,93,44,141,File_64
F64_93,2021,May,Uttar Pradesh,Varanasi,UNICEF India,102139,230,1131,2126,220,76,4,File_64
F64_94,2023,Feb,Uttar Pradesh,Agra,Smile Foundation,298588,145,846,1079,211,11,83,File_64
F64_95,2023,Apr,Tamil Nadu,Madurai,NFHS,229417,148,1134,2241,118,110,88,File_64
F64_96,2023,Apr,Gujarat,Vadodara,NHM,293624,80,122,2463,139,88,119,File_64
F64_97,2022,May,West Bengal,Kolkata,CARE India,198437,101,1430,1586,136,89,1,File_64
F64_98,2023,May,Bihar,Patna,UNICEF India,171369,41,190,1267,274,14,130,File_64
F64_99,2022,Feb,Bihar,Gaya,NHM,208180,105,1073,2094,212,169,17,File_64
F64_100,2021,Apr,Tamil Nadu,Madurai,Smile Foundation,115445,76,256,657,104,89,124,File_64
F64_101,2022,May,Karnataka,Mysuru,UNICEF India,185500,223,1001,978,62,173,73,File_64
F64_102,2023,Jan,Maharashtra,Nagpur,WHO India,64276,251,941,1338,150,78,97,File_64
F64_103,2022,Apr,Uttar Pradesh,Varanasi,NHM,207103,261,985,1085,221,7,111,File_64
F64_104,2022,Feb,Uttar Pradesh,Lucknow,NFHS,197484,46,454,441,102,106,5,File_64
F64_105,2023,Feb,Bihar,Gaya,CARE India,116674,119,424,646,298,118,149,File_64
F64_106,2023,Feb,Bihar,Patna,CARE India,142999,100,1460,1310,175,157,41,File_64
F64_107,2023,Apr,Bihar,Gaya,NFHS,266713,261,405,227,254,172,42,File_64
F64_108,2023,May,Gujarat,Ahmedabad,HMIS,225878,265,1384,2217,196,34,42,File_64
F64_109,2021,Jan,Bihar,Patna,UNICEF India,93670,159,1152,2454,31,139,38,File_64
F64_110,2022,Feb,Maharashtra,Pune,CARE India,51429,264,873,1866,142,125,97,File_64
F64_111,2021,Feb,West Bengal,Siliguri,CARE India,294761,54,1208,2298,14,142,44,File_64
F64_112,2023,Feb,Gujarat,Surat,NHM,281154,235,699,346,221,105,124,File_64
F64_113,2021,Jan,Gujarat,Vadodara,HMIS,129657,144,1428,1306,176,44,88,File_64
F64_114,2021,Feb,Maharashtra,Mumbai,HMIS,145377,208,1134,1309,210,55,83,File_64
F64_115,2021,Mar,Bihar,Patna,UNICEF India,127885,264,999,1845,62,137,20,File_64
F64_116,2023,Feb,Tamil Nadu,Coimbatore,NHM,204133,113,1058,725,134,71,17,File_64
F64_117,2021,Feb,West Bengal,Howrah,NFHS,280466,275,1129,530,111,54,122,File_64
F64_118,2022,Mar,Gujarat,Vadodara,WHO India,209090,91,254,807,234,129,65,File_64
F64_119,2023,Apr,Gujarat,Surat,UNICEF India,285863,92,1204,2042,209,166,68,File_64
F64_120,2023,Feb,Maharashtra,Nagpur,NFHS,123872,263,239,548,43,96,23,File_64
F64_121,2022,May,Karnataka,Hubli,Smile Foundation,255101,231,459,725,235,88,38,File_64
F64_122,2021,Apr,West Bengal,Howrah,UNICEF India,188718,36,1495,1321,149,178,99,File_64
F64_123,2022,Apr,Uttar Pradesh,Lucknow,NFHS,109442,165,992,544,176,11,49,File_64
F64_124,2021,Jan,Uttar Pradesh,Varanasi,Smile Foundation,119465,119,1201,702,236,174,106,File_64
F64_125,2023,Jan,West Bengal,Howrah,CARE India,296381,285,284,1044,47,99,92,File_64
F64_126,2021,Apr,Karnataka,Bengaluru,UNICEF India,278156,156,222,1223,272,70,147,File_64
F64_127,2023,May,Gujarat,Ahmedabad,CARE India,165277,104,795,2372,40,132,82,File_64
F64_128,2022,Jan,Gujarat,Ahmedabad,UNICEF India,59754,184,1057,2196,70,134,34,File_64
F64_129,2023,Mar,Maharashtra,Mumbai,NFHS,240286,158,971,1269,1,100,93,File_64
F64_130,2021,Mar,Karnataka,Mysuru,Smile Foundation,201664,221,933,1246,125,124,139,File_64
F64_131,2022,Apr,West Bengal,Howrah,CARE India,88653,196,1309,2402,54,52,72,File_64
F64_132,2021,May,West Bengal,Siliguri,NHM,228567,247,107,2255,64,85,146,File_64
F64_133,2023,Mar,Tamil Nadu,Coimbatore,NFHS,125650,197,917,1614,283,42,54,File_64
F64_134,2021,Mar,Tamil Nadu,Coimbatore,NFHS,230199,192,1111,700,96,9,11,File_64
F64_135,2023,Feb,West Bengal,Howrah,NHM,200629,61,1264,754,177,80,147,File_64
F64_136,2021,Apr,Uttar Pradesh,Varanasi,NHM,87700,48,1254,1923,137,21,99,File_64
F64_137,2022,Apr,Maharashtra,Mumbai,WHO India,98525,277,1199,430,243,144,55,File_64
F64_138,2022,Apr,Gujarat,Ahmedabad,WHO India,57949,44,708,1351,228,132,102,File_64
F64_139,2022,Mar,Karnataka,Bengaluru,HMIS,163463,279,1206,1495,300,76,132,File_64
F64_140,2023,Mar,Gujarat,Surat,CARE India,169792,299,233,498,28,43,6,File_64
F64_141,2022,Apr,Tamil Nadu,Coimbatore,CARE India,51597,194,693,1690,56,188,21,File_64
F64_142,2023,Feb,Maharashtra,Nagpur,NFHS,104564,142,1085,1759,272,109,90,File_64
F64_143,2023,Jan,West Bengal,Howrah,NFHS,221181,108,1058,891,13,54,100,File_64
F64_144,2021,Feb,Bihar,Patna,CARE India,169015,86,392,1108,88,38,99,File_64
F64_145,2022,Jan,Bihar,Gaya,NFHS,158532,182,896,1073,71,28,138,File_64
F64_146,2022,Mar,West Bengal,Howrah,WHO India,144000,260,924,1883,298,145,98,File_64
F64_147,2022,Jan,Bihar,Gaya,Smile Foundation,291767,74,1089,2131,226,179,46,File_64
F64_148,2022,Feb,Gujarat,Surat,WHO India,228461,233,948,202,263,130,59,File_64
F64_149,2021,Feb,Maharashtra,Mumbai,UNICEF India,237117,70,983,534,222,166,139,File_64
F65_0,2018,Apr,Bihar,Muzaffarpur,WHO India,170964,293,282,248,75,19,33,File_65
F65_1,2018,May,West Bengal,Kolkata,NFHS,66483,209,559,2152,270,47,42,File_65
F65_2,2020,May,Maharashtra,Mumbai,WHO India,59060,196,1404,680,141,130,92,File_65
F65_3,2020,May,West Bengal,Siliguri,NFHS,203235,47,773,2098,100,193,148,File_65
F65_4,2018,Jan,Uttar Pradesh,Varanasi,Smile Foundation,239241,203,358,751,57,146,109,File_65
F65_5,2019,May,Tamil Nadu,Coimbatore,Smile Foundation,289250,70,1136,1304,145,45,133,File_65
F65_6,2018,Apr,Gujarat,Surat,WHO India,298306,281,1096,2302,191,134,84,File_65
F65_7,2019,May,Karnataka,Bengaluru,Smile Foundation,158264,107,1134,2102,192,59,15,File_65
F65_8,2019,Feb,Maharashtra,Pune,UNICEF India,289898,173,205,1966,40,24,9,File_65
F65_9,2020,May,Tamil Nadu,Madurai,NFHS,137169,42,297,493,8,144,117,File_65
F65_10,2019,May,Tamil Nadu,Chennai,NHM,191976,112,899,1134,5,44,31,File_65
F65_11,2018,Apr,Bihar,Muzaffarpur,HMIS,131307,138,1359,1917,92,85,67,File_65
F65_12,2020,Feb,Maharashtra,Pune,NHM,195572,135,1023,644,194,86,49,File_65
F65_13,2020,Mar,Uttar Pradesh,Agra,Smile Foundation,225425,271,1328,2081,219,74,38,File_65
F65_14,2020,Apr,Tamil Nadu,Coimbatore,CARE India,220524,253,279,629,1,123,78,File_65
F65_15,2018,Jan,Uttar Pradesh,Varanasi,WHO India,79964,138,472,1066,206,166,64,File_65
F65_16,2019,Jan,Tamil Nadu,Madurai,NHM,158945,83,586,2090,125,69,53,File_65
F65_17,2019,May,Bihar,Patna,NFHS,268741,89,374,636,140,45,47,File_65
